lambda n k
410E-9 1.64 0.1935022 
411E-9 1.64 0.1947592 
412E-9 1.64 0.1960159 
413E-9 1.63 0.1969254 
414E-9 1.63 0.1978417 
415E-9 1.63 0.1990982 
416E-9 1.63 0.2003547 
417E-9 1.63 0.2016317 
418E-9 1.63 0.2029019 
419E-9 1.62 0.2037097 
420E-9 1.62 0.2045122 
421E-9 1.62 0.2059141 
422E-9 1.62 0.2073091 
423E-9 1.62 0.2087248 
424E-9 1.62 0.2101472 
425E-9 1.62 0.211767 
426E-9 1.62 0.2133867 
427E-9 1.62 0.2146665 
428E-9 1.61 0.215953 
429E-9 1.61 0.2177632 
430E-9 1.61 0.2195734 
431E-9 1.61 0.2214311 
432E-9 1.61 0.2232953 
433E-9 1.61 0.2250507 
434E-9 1.61 0.2268051 
435E-9 1.61 0.2284227 
436E-9 1.61 0.2300404 
437E-9 1.61 0.231568 
438E-9 1.61 0.2331018 
439E-9 1.61 0.2346152 
440E-9 1.61 0.2361287 
441E-9 1.61 0.237683 
442E-9 1.61 0.2392305 
443E-9 1.61 0.2408869 
444E-9 1.61 0.2425502 
445E-9 1.61 0.2447778 
446E-9 1.62 0.247006 
447E-9 1.62 0.248704 
448E-9 1.62 0.250402 
449E-9 1.62 0.2521338 
450E-9 1.62 0.2538654 
451E-9 1.62 0.2556105 
452E-9 1.62 0.2573625 
453E-9 1.63 0.2598285 
454E-9 1.63 0.2622946 
455E-9 1.63 0.2641143 
456E-9 1.63 0.2659335 
457E-9 1.64 0.2684736 
458E-9 1.64 0.2710134 
459E-9 1.64 0.2735798 
460E-9 1.65 0.2761461 
461E-9 1.65 0.277842 
462E-9 1.65 0.2795382 
463E-9 1.66 0.2818124 
464E-9 1.66 0.2840934 
465E-9 1.66 0.2853477 
466E-9 1.66 0.2866021 
467E-9 1.67 0.2890533 
468E-9 1.67 0.2915113 
469E-9 1.68 0.2946018 
470E-9 1.68 0.2976923 
471E-9 1.69 0.3009732 
472E-9 1.69 0.304254 
473E-9 1.7 0.3073036 
474E-9 1.7 0.3103531 
475E-9 1.71 0.3142516 
476E-9 1.72 0.3181487 
477E-9 1.72 0.3202574 
478E-9 1.725 0.322366 
479E-9 1.73 0.3242098 
480E-9 1.73 0.3260603 
481E-9 1.74 0.3296177 
482E-9 1.75 0.3331817 
483E-9 1.75 0.335549 
484E-9 1.76 0.3379094 
485E-9 1.77 0.3399162 
486E-9 1.77 0.3419165 
487E-9 1.78 0.3453517 
488E-9 1.79 0.3487869 
489E-9 1.8 0.3508758 
490E-9 1.8 0.3529648 
491E-9 1.805 0.3549314 
492E-9 1.81 0.3568981 
493E-9 1.82 0.3589055 
494E-9 1.82 0.3609131 
495E-9 1.83 0.3645798 
496E-9 1.84 0.3682466 
497E-9 1.85 0.3701179 
498E-9 1.85 0.3719892 
499E-9 1.86 0.3756013 
500E-9 1.87 0.3792066 
501E-9 1.88 0.3811665 
502E-9 1.88 0.3831264 
503E-9 1.89 0.3867522 
504E-9 1.9 0.3903781 
505E-9 1.9 0.3900194 
506E-9 1.9 0.3896606 
507E-9 1.91 0.3929875 
508E-9 1.92 0.3963075 
509E-9 1.92 0.3974517 
510E-9 1.93 0.3985959 
511E-9 1.94 0.4016441 
512E-9 1.95 0.4046855 
513E-9 1.95 0.4052657 
514E-9 1.96 0.4058391 
515E-9 1.96 0.4062425 
516E-9 1.97 0.4066459 
517E-9 1.98 0.4068045 
518E-9 1.98 0.4069632 
519E-9 1.98 0.4071491 
520E-9 1.99 0.4073349 
521E-9 1.99 0.407576 
522E-9 2 0.4078104 
523E-9 2.01 0.4079904 
524E-9 2.01 0.4081637 
525E-9 2.02 0.4084342 
526E-9 2.02 0.4087127 
527E-9 2.03 0.4091272 
528E-9 2.03 0.409535 
529E-9 2.03 0.4099971 
530E-9 2.04 0.4104524 
531E-9 2.04 0.4100782 
532E-9 2.045 0.4096971 
533E-9 2.05 0.4095745 
534E-9 2.05 0.4094451 
535E-9 2.05 0.4103629 
536E-9 2.06 0.4112739 
537E-9 2.06 0.4104509 
538E-9 2.06 0.4096212 
539E-9 2.07 0.4108315 
540E-9 2.07 0.412035 
541E-9 2.07 0.4134289 
542E-9 2.08 0.4148296 
543E-9 2.08 0.4138844 
544E-9 2.08 0.4129392 
545E-9 2.08 0.4128576 
546E-9 2.085 0.412776 
547E-9 2.09 0.4124226 
548E-9 2.09 0.4120692 
549E-9 2.09 0.4122123 
550E-9 2.1 0.4123622 
551E-9 2.1 0.4099756 
552E-9 2.1 0.4075899 
553E-9 2.11 0.4069451 
554E-9 2.11 0.406307 
555E-9 2.11 0.4052473 
556E-9 2.12 0.4041945 
557E-9 2.12 0.40085 
558E-9 2.12 0.3975056 
559E-9 2.13 0.3959631 
560E-9 2.13 0.3944275 
561E-9 2.13 0.3906003 
562E-9 2.13 0.3867732 
563E-9 2.14 0.3843468 
564E-9 2.14 0.3819137 
565E-9 2.14 0.3778485 
566E-9 2.14 0.3737834 
567E-9 2.14 0.3709832 
568E-9 2.15 0.3681761 
569E-9 2.15 0.3639207 
570E-9 2.15 0.3596652 
571E-9 2.15 0.3556138 
572E-9 2.15 0.3515556 
573E-9 2.15 0.3464706 
574E-9 2.14 0.3413856 
575E-9 2.14 0.337885 
576E-9 2.14 0.3343854 
577E-9 2.14 0.3313557 
578E-9 2.14 0.3283261 
579E-9 2.14 0.3256365 
580E-9 2.14 0.3229469 
581E-9 2.13 0.3201488 
582E-9 2.13 0.3173512 
583E-9 2.13 0.3159272 
584E-9 2.13 0.31451 
585E-9 2.13 0.3129364 
586E-9 2.12 0.311356 
587E-9 2.12 0.3111493 
588E-9 2.12 0.3109425 
589E-9 2.12 0.3112661 
590E-9 2.12 0.3115898 
591E-9 2.12 0.3122602 
592E-9 2.12 0.3129307 
593E-9 2.12 0.3136148 
594E-9 2.12 0.3142921 
595E-9 2.12 0.3150034 
596E-9 2.12 0.3157079 
597E-9 2.12 0.3161948 
598E-9 2.12 0.3166818 
599E-9 2.12 0.3166451 
600E-9 2.12 0.3166016 
601E-9 2.12 0.3167146 
602E-9 2.13 0.3168207 
603E-9 2.13 0.3152064 
604E-9 2.13 0.313599 
605E-9 2.13 0.3111415 
606E-9 2.13 0.3086909 
607E-9 2.13 0.3060362 
608E-9 2.14 0.3033748 
609E-9 2.14 0.2990474 
610E-9 2.14 0.29472 
611E-9 2.14 0.2893454 
612E-9 2.14 0.283964 
613E-9 2.14 0.2779163 
614E-9 2.14 0.2718682 
615E-9 2.14 0.26514 
616E-9 2.14 0.2584117 
617E-9 2.14 0.2509626 
618E-9 2.14 0.2435135 
619E-9 2.14 0.2356429 
620E-9 2.14 0.2277722 
621E-9 2.14 0.2195139 
622E-9 2.14 0.2112487 
623E-9 2.13 0.2023784 
624E-9 2.13 0.1935081 
625E-9 2.13 0.184699 
626E-9 2.12 0.1758831 
627E-9 2.12 0.1674549 
628E-9 2.12 0.1590198 
629E-9 2.12 0.150612 
630E-9 2.11 0.1422041 
631E-9 2.11 0.1344559 
632E-9 2.11 0.1267076 
633E-9 2.1 0.1192994 
634E-9 2.1 0.1118844 
635E-9 2.09 0.1051698 
636E-9 2.09 0.0984483 
637E-9 2.09 0.0925225 
638E-9 2.09 0.0865967 
639E-9 2.08 0.0812353 
640E-9 2.08 0.075874 
641E-9 2.07 0.0711314 
642E-9 2.07 0.0663956 
643E-9 2.07 0.06221944 
644E-9 2.06 0.0580427 
645E-9 2.06 0.05456656 
646E-9 2.06 0.05109052 
647E-9 2.05 0.04808154 
648E-9 2.05 0.04507266 
649E-9 2.04 0.04252278 
650E-9 2.04 0.03997212 
651E-9 2.04 0.03786736 
652E-9 2.035 0.0357628 
653E-9 2.03 0.03388128 
654E-9 2.03 0.03199986 
655E-9 2.03 0.03046786 
656E-9 2.02 0.02893518 
657E-9 2.02 0.0276508 
658E-9 2.02 0.02636632 
659E-9 2.01 0.02527292 
660E-9 2.01 0.02417962 
661E-9 2.01 0.02324534 
662E-9 2.01 0.02231174 
663E-9 2 0.02152444 
664E-9 2 0.02073704 
665E-9 2 0.02012654 
666E-9 1.99 0.01951672 
667E-9 1.99 0.01897558 
668E-9 1.99 0.01843444 
669E-9 1.99 0.01795382 
670E-9 1.99 0.01747252 
671E-9 1.98 0.01706534 
672E-9 1.98E+00 0.01665748 
673E-9 1.98E+00 0.0163014 
674E-9 1.98E+00 0.01594522 
675E-9 1.98E+00 0.01563732 
676E-9 1.97E+00 0.01532942 
677E-9 1.97E+00 0.01506854 
678E-9 1.97E+00 0.01480756 
679E-9 1.97E+00 0.01459904 
680E-9 1.97E+00 0.01438974 
681E-9 1.96 0.0141615 
682E-9 1.96 0.01393316 
683E-9 1.96 0.01379808 
684E-9 1.96 0.013663 
685E-9 1.96 0.013498 
686E-9 1.96 0.0133334 
687E-9 1.96 0.01321504 
688E-9 1.95 0.013096 
689E-9 1.95 0.01303 
690E-9 1.95 0.012964 
691E-9 1.95 0.01291092 
692E-9 1.95 0.01285716 
693E-9 1.95 0.0127634 
694E-9 1.95 0.01266896 
695E-9 1.95 0.0126364 
696E-9 1.94 0.01260316 
697E-9 1.94 0.01257808 
698E-9 1.94 0.0125531 
699E-9 1.94 0.01250218 
700E-9 1.94 0.01245194 
701E-9 1.94 0.01241258 
702E-9 1.94 0.01237254 
703E-9 1.94 0.01237942 
704E-9 1.94 0.0123863 
705E-9 1.93 0.01225932 
706E-9 1.93 0.01213292 
707E-9 1.93 0.01206772 
708E-9 1.93 0.01200252 
709E-9 1.93 0.01189118 
710E-9 1.93 0.01177906 
711E-9 1.93 0.01152618 
712E-9 1.93 0.01127272 
713E-9 1.93 0.01099264 
714E-9 1.93 0.01071266 
715E-9 1.93 0.01045366 
716E-9 1.93 0.01019398 
717E-9 1.92 0.00985824 
718E-9 1.92 0.0095224 
719E-9 1.92 0.0092193 
720E-9 1.92 0.00891542 
721E-9 1.92 0.0086197 
722E-9 1.92 0.0083234 
723E-9 1.92 0.00803652 
724E-9 1.92 0.00774906 
725E-9 1.92 0.0074853 
726E-9 1.92 0.00722096 
727E-9 1.92 0.00697294 
728E-9 1.92 0.006724956 
729E-9 1.915 0.0064989 
730E-9 1.91 0.006272744 
731E-9 1.91 0.006094628 
732E-9 1.91 0.00591618 
733E-9 1.91 0.005703732 
734E-9 1.91 0.005491284 
735E-9 1.91 0.00533684 
736E-9 1.91 0.005182396 
737E-9 1.91 0.005107988 
738E-9 1.91 0.00503368 
739E-9 1.91 0.004806408 
740E-9 1.91 0.004578736 
741E-9 1.91 0.00447544 
742E-9 1.91 0.004372212 
743E-9 1.9 0.004279388 
744E-9 1.9 0.004186596 
745E-9 1.9 0.004032368 
746E-9 1.9 0.00387814 
747E-9 1.9 0.003837436 
748E-9 1.9 0.0037967 
749E-9 1.9 0.003697992 
750E-9 1.9 0.003599184 
751E-9 1.9 0.003463416 
752E-9 1.9 0.003327616 
753E-9 1.9 0.00326216 
754E-9 1.9 0.003196604 
755E-9 1.9 0.003104084 
756E-9 1.9 0.003011532 
757E-9 1.89 0.002989936 
758E-9 1.89 0.002968408 
759E-9 1.89 0.002900912 
760E-9 1.89 0.002833484 
761E-9 1.89 0.002682724 
762E-9 1.89 0.002532064 
763E-9 1.89 0.002452192 
764E-9 1.89 0.00237232 
765E-9 1.89 0.002261508 
766E-9 1.89 0.002150796 
767E-9 1.89 0.0021221675 
768E-9 1.89 0.0020935794 
769E-9 1.89 0.0019840033 
770E-9 1.89 0.0018744272 
771E-9 1.89 0.0018186392 
772E-9 1.89 0.0017628511 
773E-9 1.88 0.001718895 
774E-9 1.88 0.0016750069 
775E-9 1.88 0.001596572 
776E-9 1.88 0.001518712 
777E-9 1.88 0.001475464 
778E-9 1.88 0.001432148 
779E-9 1.88 0.001411816 
780E-9 1.88 0.001391484 
781E-9 1.88 0.001296012 
782E-9 1.88 0.001200608 
783E-9 1.88 0.001133016 
784E-9 1.88 0.001065356 
785E-9 1.88 0.000966416 
786E-9 1.88 0.000867476 
787E-9 1.88 0.000843744 
788E-9 1.88 0.000820012 
789E-9 1.88 0.000786148 
790E-9 1.88 0.000752216 
791E-9 1.88 0.0006758996 
792E-9 1.87 0.0005995832 
793E-9 1.87 0.0005407088 
794E-9 1.87 0.0004818344 
795E-9 1.87 0.0004236128 
796E-9 1.87 0.0003653912 
797E-9 1.87 0.0002718776 
798E-9 1.87 1.78E-04 
799E-9 1.87 1.88E-04 
800E-9 1.87 1.98E-04 
